model,year,transmission,mileage,engineSize,fuelType,price
 C Class,2019,Semi-Auto,10662,1.5,Petrol,25899
 C Class,2020,Semi-Auto,1000,1.5,Petrol,36809
 C Class,2016,Semi-Auto,9458,2,Petrol,25499
 C Class,2017,Semi-Auto,35431,2.1,Diesel,18299
 C Class,2017,Semi-Auto,2883,2,Petrol,25999
 C Class,2016,Semi-Auto,28500,2.1,Diesel,18999
 C Class,2016,Semi-Auto,21086,2.1,Diesel,19799
 C Class,2019,Semi-Auto,970,1.6,Diesel,28599
 C Class,2019,Semi-Auto,3723,2,Diesel,32599
 C Class,2019,Semi-Auto,13701,1.5,Petrol,25999
 C Class,2018,Automatic,11501,4,Petrol,47099
 C Class,2019,Automatic,650,1.5,Petrol,26289
 C Class,2017,Semi-Auto,13000,2,Petrol,25599
 C Class,2019,Semi-Auto,1825,2,Diesel,31609
 C Class,2016,Semi-Auto,9000,2.1,Diesel,15999
 C Class,2019,Semi-Auto,2292,1.5,Petrol,34919
 C Class,2019,Semi-Auto,2392,1.5,Petrol,28999
 C Class,2019,Automatic,1734,2,Diesel,33599
 C Class,2019,Automatic,1935,2,Petrol,31099
 C Class,2019,Semi-Auto,14111,2,Diesel,20399
 C Class,2019,Semi-Auto,4133,2,Diesel,29349
 C Class,2019,Semi-Auto,14144,1.5,Petrol,20299
 C Class,2019,Semi-Auto,13873,2,Diesel,25749
 C Class,2019,Semi-Auto,13789,2,Diesel,25749
 C Class,2016,Semi-Auto,38395,2.1,Diesel,17149
 C Class,2019,Semi-Auto,6071,3,Petrol,42049
 C Class,2019,Semi-Auto,6362,2,Diesel,30149
 C Class,2018,Semi-Auto,4699,2,Diesel,29199
 C Class,2019,Semi-Auto,15020,1.5,Petrol,19699
 C Class,2019,Semi-Auto,2373,2,Diesel,32999
 C Class,2019,Semi-Auto,8751,3,Petrol,42999
 C Class,2019,Semi-Auto,7400,3,Petrol,41699
 C Class,2018,Automatic,639,4,Petrol,50799
 C Class,2016,Automatic,22000,2.1,Diesel,17949
 C Class,2019,Semi-Auto,5661,1.5,Petrol,26299
 C Class,2019,Semi-Auto,2270,4,Petrol,67199
 C Class,2019,Semi-Auto,1000,2,Diesel,33999
 C Class,2017,Semi-Auto,13716,2.1,Diesel,24289
 C Class,2020,Semi-Auto,1000,2,Diesel,40179
 C Class,2019,Automatic,138,1.5,Petrol,27299
 C Class,2019,Semi-Auto,10597,1.5,Petrol,26699
 C Class,2019,Semi-Auto,6718,1.5,Petrol,26699
 C Class,2019,Semi-Auto,13793,2,Diesel,20399
 C Class,2019,Semi-Auto,15536,2,Diesel,20799
 C Class,2019,Semi-Auto,14333,2,Diesel,24299
 C Class,2019,Semi-Auto,14344,2,Diesel,25999
 C Class,2018,Semi-Auto,8069,2.1,Diesel,26189
 C Class,2019,Automatic,7621,2,Diesel,29799
 C Class,2019,Semi-Auto,8205,2,Diesel,29099
 C Class,2017,Semi-Auto,25241,2.1,Diesel,19499
 C Class,2018,Semi-Auto,9304,1.6,Diesel,24499
 C Class,2019,Semi-Auto,12946,2,Diesel,23799
 C Class,2019,Semi-Auto,9551,3,Petrol,43199
 C Class,2019,Semi-Auto,8116,3,Petrol,41499
 C Class,2019,Semi-Auto,4279,2,Diesel,29699
 C Class,2019,Semi-Auto,1362,2,Diesel,32699
 C Class,2019,Semi-Auto,1000,2,Diesel,32069
 C Class,2019,Semi-Auto,5426,1.5,Petrol,27699
 C Class,2019,Semi-Auto,1000,2,Diesel,32959
 C Class,2019,Semi-Auto,9053,2,Petrol,29549
 C Class,2016,Semi-Auto,9272,2.1,Diesel,21099
 C Class,2017,Semi-Auto,19372,1.6,Diesel,16995
 C Class,2016,Manual,57138,2.1,Diesel,13990
 C Class,2018,Automatic,1988,2,Petrol,29499
 C Class,2019,Semi-Auto,11267,3,Petrol,40099
 C Class,2019,Semi-Auto,7430,2,Diesel,28399
 C Class,2019,Semi-Auto,14251,1.5,Petrol,19799
 C Class,2019,Semi-Auto,11381,1.5,Petrol,20199
 C Class,2019,Semi-Auto,14301,1.5,Petrol,19799
 C Class,2019,Semi-Auto,9612,1.5,Petrol,26049
 C Class,2019,Semi-Auto,1000,2,Diesel,31999
 C Class,2019,Semi-Auto,15207,1.5,Petrol,23849
 C Class,2019,Semi-Auto,13898,1.5,Petrol,20349
 C Class,2019,Semi-Auto,14234,1.5,Petrol,24599
 C Class,2019,Semi-Auto,14855,2,Diesel,20299
 C Class,2019,Semi-Auto,10387,3,Petrol,40849
 C Class,2019,Semi-Auto,14005,1.5,Petrol,20349
 C Class,2019,Semi-Auto,14123,1.5,Petrol,20299
 C Class,2019,Automatic,2019,1.5,Petrol,26899
 C Class,2018,Automatic,18257,2.1,Diesel,25399
 C Class,2019,Semi-Auto,1000,2,Diesel,32099
 C Class,2019,Semi-Auto,3061,1.5,Petrol,28399
 C Class,2019,Automatic,2486,1.5,Petrol,37999
 C Class,2019,Automatic,2286,2,Petrol,33299
 C Class,2019,Semi-Auto,1724,3,Petrol,46599
 C Class,2019,Automatic,1000,2,Petrol,33699
 C Class,2019,Semi-Auto,262,4,Petrol,66899
 C Class,2019,Semi-Auto,13244,2,Diesel,25849
 C Class,2019,Semi-Auto,15144,2,Diesel,25549
 C Class,2019,Semi-Auto,13321,2,Diesel,28799
 C Class,2019,Semi-Auto,11403,2,Diesel,24299
 C Class,2019,Semi-Auto,9693,1.5,Petrol,26049
 C Class,2019,Semi-Auto,7133,2,Diesel,28349
 C Class,2019,Semi-Auto,6750,2,Diesel,31149
 C Class,2019,Semi-Auto,1303,1.5,Petrol,32499
 C Class,2019,Semi-Auto,5669,2,Diesel,33799
 C Class,2017,Semi-Auto,41005,2.1,Diesel,18049
 C Class,2019,Semi-Auto,3462,1.6,Diesel,27499
 C Class,2019,Semi-Auto,901,2,Diesel,28599
 C Class,2019,Semi-Auto,3784,2,Diesel,31599
 C Class,2019,Semi-Auto,2273,2,Diesel,31799
 C Class,2019,Semi-Auto,2498,1.5,Petrol,26799
 C Class,2019,Semi-Auto,10104,3,Petrol,41999
 C Class,2019,Semi-Auto,13004,2,Diesel,20599
 C Class,2019,Semi-Auto,3414,2,Petrol,34399
 C Class,2019,Semi-Auto,15251,2,Diesel,25699
 C Class,2019,Semi-Auto,8959,2,Diesel,29799
 C Class,2018,Semi-Auto,16961,1.5,Petrol,22549
 C Class,2019,Semi-Auto,16226,2,Diesel,25499
 C Class,2019,Semi-Auto,3820,2,Diesel,29099
 C Class,2018,Semi-Auto,6550,1.6,Diesel,25049
 C Class,2015,Semi-Auto,20100,2.1,Diesel,16789
 C Class,2017,Semi-Auto,17800,2.1,Diesel,22899
 C Class,2019,Semi-Auto,7580,4,Petrol,62399
 C Class,2018,Automatic,5905,2,Petrol,23799
 C Class,2019,Automatic,8351,2,Diesel,30149
 C Class,2019,Automatic,883,4,Petrol,67159
 C Class,2017,Automatic,10709,3,Petrol,35499
 C Class,2019,Automatic,118,2,Diesel,31539
 C Class,2019,Automatic,5428,2,Petrol,33699
 C Class,2019,Automatic,23,2,Diesel,32068
 C Class,2019,Semi-Auto,12030,1.5,Petrol,28799
 C Class,2018,Automatic,9273,2,Diesel,28149
 C Class,2019,Semi-Auto,4405,2,Diesel,29899
 C Class,2016,Automatic,30385,2.1,Diesel,22549
 C Class,2017,Semi-Auto,27560,2.1,Diesel,18899
 C Class,2019,Semi-Auto,8639,1.5,Petrol,25389
 C Class,2018,Automatic,7299,2,Diesel,27449
 C Class,2018,Automatic,8761,2,Diesel,27249
 C Class,2019,Automatic,796,1.5,Petrol,26899
 C Class,2019,Semi-Auto,9026,3,Petrol,44399
 C Class,2018,Semi-Auto,20001,2.1,Diesel,22699
 C Class,2017,Semi-Auto,31475,2.1,Diesel,14899
 C Class,2020,Semi-Auto,1000,2,Petrol,39099
 C Class,2019,Semi-Auto,14133,1.5,Petrol,19799
 C Class,2019,Semi-Auto,14923,2,Diesel,25549
 C Class,2019,Semi-Auto,11738,1.5,Petrol,25699
 C Class,2019,Semi-Auto,18542,1.5,Petrol,23949
 C Class,2017,Semi-Auto,19758,2,Petrol,23649
 C Class,2019,Semi-Auto,13276,2,Diesel,20549
 C Class,2019,Semi-Auto,14354,1.5,Petrol,20299
 C Class,2019,Semi-Auto,13158,2,Diesel,25849
 C Class,2019,Semi-Auto,9970,2,Diesel,29449
 C Class,2019,Semi-Auto,14708,1.5,Petrol,25199
 C Class,2020,Semi-Auto,1000,2,Diesel,37249
 C Class,2020,Semi-Auto,1000,3,Petrol,53669
 C Class,2018,Semi-Auto,5000,3,Petrol,37999
 C Class,2019,Semi-Auto,4900,2,Diesel,28388
 C Class,2016,Semi-Auto,25199,2.1,Diesel,18849
 C Class,2018,Semi-Auto,7800,2,Diesel,28789
 C Class,2017,Semi-Auto,2800,2,Petrol,25999
 C Class,2019,Semi-Auto,12781,2,Diesel,26499
 C Class,2019,Semi-Auto,13965,2,Diesel,20799
 C Class,2016,Semi-Auto,10000,2.1,Diesel,23999
 C Class,2017,Semi-Auto,12000,2,Petrol,22999
 C Class,2019,Semi-Auto,5005,2,Diesel,28299
 C Class,2019,Semi-Auto,14301,1.5,Petrol,19799
 C Class,2017,Semi-Auto,17500,2,Petrol,25599
 C Class,2019,Automatic,386,1.5,Petrol,27299
 C Class,2019,Automatic,3817,1.6,Diesel,27999
 C Class,2019,Automatic,6370,1.5,Petrol,24799
 C Class,2019,Semi-Auto,14079,2,Diesel,23849
 C Class,2019,Semi-Auto,10185,1.5,Petrol,25299
 C Class,2019,Semi-Auto,7395,2,Diesel,28299
 C Class,2019,Semi-Auto,2899,1.5,Petrol,27399
 C Class,2019,Semi-Auto,1941,2,Diesel,34799
 C Class,2019,Semi-Auto,5382,2,Diesel,31199
 C Class,2019,Manual,4289,1.6,Petrol,23299
 C Class,2019,Manual,3162,1.6,Petrol,23499
 C Class,2019,Semi-Auto,12668,1.5,Petrol,19999
 C Class,2019,Semi-Auto,14316,1.5,Petrol,20299
 C Class,2019,Semi-Auto,15144,2,Diesel,25549
 C Class,2017,Automatic,21650,2.1,Diesel,24498
 C Class,2017,Automatic,24700,3,Petrol,31999
 C Class,2019,Automatic,2225,2,Diesel,30249
 C Class,2019,Automatic,508,1.5,Petrol,24799
 C Class,2018,Automatic,7318,1.5,Petrol,23449
 C Class,2019,Semi-Auto,12478,2,Diesel,29899
 C Class,2019,Semi-Auto,3798,1.5,Petrol,26499
 C Class,2019,Semi-Auto,5922,1.5,Petrol,25999
 C Class,2019,Semi-Auto,3341,1.5,Petrol,26599
 C Class,2019,Semi-Auto,3376,2,Diesel,28999
 C Class,2019,Semi-Auto,5806,2,Petrol,29299
 C Class,2019,Semi-Auto,4664,2,Diesel,27599
 C Class,2019,Semi-Auto,14311,1.5,Petrol,19799
 C Class,2018,Semi-Auto,4574,2,Diesel,29249
 C Class,2017,Semi-Auto,29000,2.1,Diesel,17999
 C Class,2017,Semi-Auto,14000,2.1,Diesel,22499
 C Class,2017,Automatic,26000,3,Petrol,30999
 C Class,2019,Semi-Auto,9000,2,Diesel,33149
 C Class,2016,Semi-Auto,26428,2.1,Diesel,18799
 C Class,2019,Semi-Auto,13269,2,Diesel,25999
 C Class,2019,Semi-Auto,7795,1.5,Petrol,26499
 C Class,2017,Semi-Auto,19000,2,Petrol,24699
 C Class,2018,Semi-Auto,9797,2,Diesel,28789
 C Class,2017,Semi-Auto,19169,2.1,Diesel,24499
 C Class,2018,Semi-Auto,9977,2,Diesel,28049
 C Class,2016,Semi-Auto,34400,2.1,Diesel,20199
 C Class,2019,Semi-Auto,5612,2,Diesel,32999
 C Class,2019,Semi-Auto,14619,1.5,Petrol,19749
 C Class,2019,Semi-Auto,4229,2,Diesel,34199
 C Class,2019,Semi-Auto,246,2,Petrol,33699
 C Class,2019,Semi-Auto,24,3,Petrol,42699
 C Class,2019,Semi-Auto,1000,2,Petrol,33599
 C Class,2019,Semi-Auto,13441,2,Diesel,20499
 C Class,2017,Semi-Auto,16915,3,Petrol,31349
 C Class,2015,Semi-Auto,27501,2.1,Diesel,17089
 C Class,2016,Semi-Auto,23000,2.1,Diesel,17799
 C Class,2016,Semi-Auto,20115,2,Petrol,18799
 C Class,2019,Semi-Auto,1000,1.5,Petrol,29339
 C Class,2019,Semi-Auto,8059,1.5,Petrol,26299
 C Class,2017,Semi-Auto,19758,2,Petrol,23649
 C Class,2018,Semi-Auto,9381,2,Diesel,29199
 C Class,2019,Semi-Auto,3335,2,Diesel,24899
 C Class,2019,Semi-Auto,2547,1.6,Petrol,25699
 C Class,2019,Semi-Auto,2701,1.6,Petrol,28999
 C Class,2019,Semi-Auto,10803,1.6,Diesel,27499
 C Class,2019,Semi-Auto,1758,1.5,Petrol,26999
 C Class,2019,Semi-Auto,5915,2,Petrol,30299
 C Class,2019,Semi-Auto,1000,2,Diesel,34649
 C Class,2019,Semi-Auto,1900,1.5,Petrol,28699
 C Class,2019,Semi-Auto,15016,2,Diesel,25549
 C Class,2019,Semi-Auto,12353,2,Diesel,25999
 C Class,2019,Semi-Auto,12300,1.5,Petrol,25599
 C Class,2019,Semi-Auto,12437,1.5,Petrol,24899
 C Class,2019,Semi-Auto,14297,1.5,Petrol,19799
 C Class,2019,Semi-Auto,3964,2,Petrol,30399
 C Class,2019,Semi-Auto,3115,2,Diesel,31599
 C Class,2019,Semi-Auto,1327,1.5,Petrol,27099
 C Class,2019,Semi-Auto,1171,2,Diesel,28599
 C Class,2019,Semi-Auto,1500,1.5,Petrol,26999
 C Class,2018,Semi-Auto,22000,2,Diesel,23499
 C Class,2018,Semi-Auto,5678,1.6,Diesel,22399
 C Class,2018,Semi-Auto,9769,1.5,Petrol,23099
 C Class,2018,Semi-Auto,7073,2,Diesel,27499
 C Class,2018,Semi-Auto,5532,2,Petrol,27449
 C Class,2019,Semi-Auto,6118,2,Diesel,29749
 C Class,2019,Semi-Auto,10476,3,Petrol,40699
 C Class,2019,Semi-Auto,5409,2,Diesel,29699
 C Class,2016,Semi-Auto,26500,2.1,Diesel,17699
 C Class,2019,Automatic,1000,2,Diesel,33789
 C Class,2019,Semi-Auto,2239,1.5,Petrol,26899
 C Class,2019,Semi-Auto,1000,2,Diesel,31529
 C Class,2019,Semi-Auto,1000,4,Petrol,69679
 C Class,2019,Semi-Auto,1000,2,Diesel,31999
 C Class,2019,Semi-Auto,1000,2,Diesel,36539
 C Class,2019,Automatic,649,1.5,Petrol,27999
 C Class,2017,Semi-Auto,34270,1.6,Diesel,16495
 C Class,2015,Automatic,34955,2.1,Diesel,17295
 C Class,2016,Automatic,26160,2.1,Diesel,22795
 C Class,2017,Semi-Auto,41107,2.1,Diesel,17599
 C Class,2017,Semi-Auto,17274,2.1,Diesel,18799
 C Class,2019,Semi-Auto,11473,1.5,Petrol,25749
 C Class,2019,Semi-Auto,13690,1.5,Petrol,19899
 C Class,2019,Semi-Auto,10658,1.5,Petrol,20249
 C Class,2019,Semi-Auto,10503,1.5,Petrol,25349
 C Class,2017,Semi-Auto,23393,2.1,Diesel,18399
 C Class,2019,Semi-Auto,10576,2,Diesel,29549
 C Class,2019,Semi-Auto,14088,1.5,Petrol,20299
 C Class,2015,Semi-Auto,35464,2.1,Diesel,13649
 C Class,2017,Semi-Auto,30577,2.1,Diesel,19299
 C Class,2017,Semi-Auto,8306,2,Petrol,19199
 C Class,2017,Semi-Auto,15000,4,Petrol,48999
 C Class,2018,Semi-Auto,31140,2.1,Diesel,24099
 C Class,2017,Semi-Auto,24000,2.1,Diesel,20499
 C Class,2020,Semi-Auto,1000,2,Diesel,39759
 C Class,2019,Semi-Auto,1000,2,Petrol,34099
 C Class,2020,Semi-Auto,1000,2,Petrol,33509
 C Class,2016,Semi-Auto,27416,4,Petrol,36399
 C Class,2015,Semi-Auto,29000,2.1,Diesel,19099
 C Class,2019,Semi-Auto,14681,1.5,Petrol,20249
 C Class,2019,Semi-Auto,1059,1.5,Petrol,27099
 C Class,2019,Automatic,3070,1.6,Diesel,27799
 C Class,2019,Automatic,4818,1.6,Diesel,26549
 C Class,2019,Semi-Auto,3601,2,Petrol,30599
 C Class,2019,Semi-Auto,14514,2,Diesel,19999
 C Class,2019,Semi-Auto,10914,1.5,Petrol,25999
 C Class,2019,Semi-Auto,13149,2,Diesel,26299
 C Class,2019,Semi-Auto,8456,3,Petrol,47999
 C Class,2018,Automatic,8033,1.5,Petrol,23399
 C Class,2019,Automatic,3250,1.5,Petrol,24199
 C Class,2019,Semi-Auto,9000,2,Petrol,28899
 C Class,2019,Semi-Auto,1308,1.5,Petrol,26899
 C Class,2017,Semi-Auto,11304,2.1,Diesel,22799
 C Class,2016,Semi-Auto,17557,2.1,Diesel,18099
 C Class,2019,Automatic,3950,1.5,Petrol,23399
 C Class,2019,Automatic,5510,2,Diesel,37449
 C Class,2019,Automatic,4289,1.5,Petrol,25099
 C Class,2019,Semi-Auto,2524,1.5,Petrol,28499
 C Class,2016,Automatic,21118,2.1,Diesel,24749
 C Class,2015,Semi-Auto,30895,2.1,Diesel,16899
 C Class,2018,Automatic,10424,1.5,Petrol,23100
 C Class,2014,Semi-Auto,55731,2.1,Diesel,12100
 C Class,2013,Semi-Auto,34998,2.1,Diesel,14000
 C Class,2017,Manual,16946,2,Petrol,16189
 C Class,2019,Semi-Auto,2000,1.5,Petrol,31199
 C Class,2019,Semi-Auto,9568,2,Diesel,26999
 C Class,2019,Semi-Auto,10738,2,Diesel,30199
 C Class,2019,Semi-Auto,7861,1.5,Petrol,25649
 C Class,2019,Semi-Auto,11357,2,Diesel,26149
 C Class,2019,Semi-Auto,3721,2,Diesel,30799
 C Class,2019,Semi-Auto,13490,2,Diesel,20499
 C Class,2019,Semi-Auto,2500,1.5,Petrol,27099
 C Class,2019,Semi-Auto,14944,1.5,Petrol,25799
 C Class,2019,Semi-Auto,9723,2,Diesel,21599
 C Class,2017,Semi-Auto,7900,2.1,Diesel,23149
 C Class,2018,Semi-Auto,32809,2.1,Diesel,22199
 C Class,2018,Semi-Auto,18257,2.1,Diesel,25399
 C Class,2019,Semi-Auto,14298,1.5,Petrol,20299
 C Class,2016,Semi-Auto,38974,2.1,Diesel,19024
 C Class,2017,Automatic,35062,2.1,Diesel,24124
 C Class,2016,Semi-Auto,45868,2.1,Diesel,18124
 C Class,2020,Semi-Auto,1000,1.6,Diesel,32659
 C Class,2017,Semi-Auto,42165,2.1,Diesel,22649
 C Class,2019,Semi-Auto,15317,2,Diesel,20249
 C Class,2019,Semi-Auto,11744,1.5,Petrol,25699
 C Class,2019,Semi-Auto,15337,1.5,Petrol,23899
 C Class,2019,Semi-Auto,14084,1.5,Petrol,19849
 C Class,2019,Semi-Auto,14262,1.5,Petrol,19799
 C Class,2019,Semi-Auto,1000,2,Diesel,34249
 C Class,2019,Semi-Auto,14663,2,Diesel,20999
 C Class,2019,Semi-Auto,5927,2,Petrol,30049
 C Class,2019,Semi-Auto,13027,2,Diesel,25899
 C Class,2019,Semi-Auto,13662,1.5,Petrol,24699
 C Class,2019,Semi-Auto,14855,1.5,Petrol,25199
 C Class,2018,Semi-Auto,14318,1.5,Petrol,18849
 C Class,2018,Semi-Auto,12321,1.5,Petrol,19099
 C Class,2016,Semi-Auto,7366,2,Petrol,18149
 C Class,2017,Semi-Auto,22260,2.1,Diesel,19099
 C Class,2019,Semi-Auto,1152,1.5,Petrol,35399
 C Class,2017,Semi-Auto,14750,2,Petrol,21499
 C Class,2019,Semi-Auto,2228,1.6,Petrol,29699
 C Class,2019,Semi-Auto,1729,1.5,Petrol,25249
 C Class,2017,Automatic,22571,2.1,Diesel,26249
 C Class,2017,Semi-Auto,19224,3,Petrol,31399
 C Class,2019,Semi-Auto,5910,1.5,Petrol,25999
 C Class,2019,Semi-Auto,7645,1.5,Petrol,26399
 C Class,2019,Semi-Auto,14366,2,Diesel,28999
 C Class,2019,Semi-Auto,2000,1.6,Diesel,21899
 C Class,2019,Semi-Auto,14316,1.5,Petrol,20299
 C Class,2019,Semi-Auto,4499,1.5,Petrol,32624
 C Class,2019,Automatic,1499,2,Diesel,30995
 C Class,2019,Automatic,2999,1.5,Petrol,26495
 C Class,2019,Semi-Auto,1724,2,Diesel,28495
 C Class,2019,Semi-Auto,200,4,Petrol,88995
 C Class,2020,Semi-Auto,5000,2,Diesel,34995
 C Class,2017,Automatic,37013,2.1,Diesel,20623
 C Class,2019,Automatic,9,2,Diesel,29995
 C Class,2019,Automatic,5999,2,Petrol,30995
 C Class,2019,Automatic,2499,2,Petrol,30995
 C Class,2018,Semi-Auto,32809,2.1,Diesel,22199
 C Class,2017,Semi-Auto,47000,2.1,Diesel,19999
 C Class,2017,Semi-Auto,12000,2.1,Diesel,23749
 C Class,2017,Semi-Auto,22040,2.1,Diesel,15499
 C Class,2018,Semi-Auto,19302,2.1,Diesel,22199
 C Class,2017,Semi-Auto,23555,3,Petrol,29849
 C Class,2017,Semi-Auto,25639,2.1,Diesel,19199
 C Class,2019,Automatic,9501,2.1,Diesel,24099
 C Class,2019,Automatic,3350,1.6,Diesel,25699
 C Class,2019,Semi-Auto,200,1.5,Petrol,25799
 C Class,2019,Semi-Auto,8960,1.5,Petrol,25499
 C Class,2019,Automatic,2100,2,Diesel,32699
 C Class,2019,Automatic,5511,2,Diesel,32199
 C Class,2019,Automatic,1649,1.5,Petrol,25799
 C Class,2019,Semi-Auto,8371,2,Diesel,29949
 C Class,2019,Semi-Auto,14525,1.5,Petrol,24499
 C Class,2019,Semi-Auto,12582,2,Diesel,25949
 C Class,2019,Semi-Auto,4889,2,Petrol,30249
 C Class,2019,Automatic,2499,1.5,Petrol,25299
 C Class,2019,Semi-Auto,1000,1.6,Diesel,31449
 C Class,2019,Semi-Auto,200,1.5,Petrol,25799
 C Class,2019,Manual,5800,1.6,Petrol,22299
 C Class,2019,Manual,1000,1.6,Petrol,23879
 C Class,2017,Semi-Auto,27829,2.1,Diesel,19999
 C Class,2016,Semi-Auto,29810,4,Petrol,31649
 C Class,2019,Semi-Auto,14725,2,Diesel,25104
 C Class,2019,Semi-Auto,9249,2,Diesel,27924
 C Class,2019,Semi-Auto,12907,2,Diesel,24924
 C Class,2018,Automatic,4127,3,Petrol,38495
 C Class,2019,Automatic,12951,2,Diesel,23624
 C Class,2019,Automatic,2407,2,Diesel,28904
 C Class,2019,Semi-Auto,2625,1.5,Petrol,29124
 C Class,2017,Semi-Auto,22437,3,Petrol,30124
 C Class,2017,Semi-Auto,46938,2.1,Diesel,19124
 C Class,2017,Automatic,19097,3,Petrol,32124
 C Class,2019,Semi-Auto,10871,2,Diesel,26799
 C Class,2015,Semi-Auto,53000,2.1,Diesel,13999
 C Class,2018,Automatic,6813,2.1,Diesel,20899
 C Class,2019,Automatic,5001,3,Petrol,42799
 C Class,2019,Automatic,15194,2,Diesel,23289
 C Class,2019,Semi-Auto,15000,2,Diesel,23389
 C Class,2019,Semi-Auto,3000,1.5,Petrol,25389
 C Class,2019,Semi-Auto,2575,1.5,Petrol,24549
 C Class,2018,Automatic,7297,3,Petrol,39249
 C Class,2016,Semi-Auto,6900,2,Petrol,18799
 C Class,2017,Automatic,15066,4,Petrol,48399
 C Class,2017,Semi-Auto,8797,4,Petrol,41399
 C Class,2019,Automatic,1212,1.6,Petrol,29899
 C Class,2019,Semi-Auto,2136,2,Diesel,32999
 C Class,2018,Semi-Auto,11258,2.1,Diesel,25999
 C Class,2019,Semi-Auto,8000,3,Petrol,40599
 C Class,2014,Semi-Auto,35700,2.1,Diesel,16499
 C Class,2016,Automatic,34000,2.1,Diesel,20192
 C Class,2019,Semi-Auto,14000,1.5,Petrol,22124
 C Class,2014,Semi-Auto,38544,2.1,Diesel,15495
 C Class,2013,Semi-Auto,77718,2.1,Diesel,7495
 C Class,2015,Semi-Auto,58734,2.1,Diesel,10995
 C Class,2014,Semi-Auto,36650,2.1,Diesel,12995
 C Class,2013,Semi-Auto,49964,6.2,Petrol,22995
 C Class,2017,Semi-Auto,19000,2,Petrol,23000
 C Class,2016,Automatic,25000,3,Petrol,33500
 C Class,2015,Semi-Auto,25199,2.1,Diesel,18990
 C Class,2013,Automatic,89000,2.1,Diesel,8990
 C Class,2014,Automatic,80000,2.1,Diesel,8990
 C Class,2017,Automatic,30000,4,Petrol,33990
 C Class,2015,Manual,80000,2,Petrol,11490
 C Class,2015,Automatic,37000,2.1,Diesel,16490
 C Class,2017,Automatic,23000,2.1,Diesel,17990
 C Class,2015,Automatic,67000,2.1,Diesel,13990
 C Class,2012,Automatic,54000,2.1,Diesel,8490
 C Class,2017,Semi-Auto,11499,2.1,Diesel,25824
 C Class,2017,Semi-Auto,16496,2.1,Diesel,25824
 C Class,2016,Semi-Auto,35999,2,Petrol,18124
 C Class,2017,Semi-Auto,28848,2,Petrol,22124
 C Class,2017,Automatic,22811,2,Petrol,23124
 C Class,2017,Semi-Auto,28023,2.1,Diesel,21124
 C Class,2019,Automatic,9,2,Diesel,30995
 C Class,2019,Semi-Auto,11397,1.5,Petrol,25749
 C Class,2019,Semi-Auto,14517,1.5,Petrol,19749
 C Class,2019,Semi-Auto,19821,2,Diesel,21449
 C Class,2019,Semi-Auto,14222,1.5,Petrol,19799
 C Class,2019,Semi-Auto,13794,1.5,Petrol,19849
 C Class,2019,Semi-Auto,11785,1.5,Petrol,20149
 C Class,2019,Semi-Auto,6685,1.5,Petrol,25849
 C Class,2019,Semi-Auto,9227,1.5,Petrol,26099
 C Class,2019,Semi-Auto,6880,1.5,Petrol,25849
 C Class,2019,Semi-Auto,9419,2,Diesel,26499
 C Class,2015,Automatic,42000,2.1,Diesel,16990
 C Class,2016,Automatic,44000,1.6,Diesel,15990
 C Class,2015,Automatic,87000,2.1,Diesel,12990
 C Class,2015,Automatic,50000,2,Petrol,13990
 C Class,2015,Automatic,39000,2.1,Diesel,14990
 C Class,2014,Automatic,54000,2.1,Diesel,14990
 C Class,2013,Manual,74000,1.6,Petrol,8990
 C Class,2016,Automatic,17000,2,Petrol,15990
 C Class,2012,Automatic,96000,2.1,Diesel,7490
 C Class,2018,Semi-Auto,18321,2.1,Diesel,20771
 C Class,2015,Semi-Auto,26314,2,Hybrid,18649
 C Class,2017,Automatic,53000,2.1,Diesel,15990
 C Class,2017,Automatic,26000,2.1,Diesel,17990
 C Class,2016,Automatic,29000,2.1,Diesel,16990
 C Class,2015,Automatic,32000,4,Petrol,39990
 C Class,2016,Automatic,57000,2.1,Diesel,17990
 C Class,2015,Automatic,40000,2.1,Diesel,16990
 C Class,2015,Automatic,96000,2.1,Diesel,12990
 C Class,2016,Automatic,79000,2.1,Diesel,13490
 C Class,2017,Automatic,31000,2.1,Diesel,17490
 C Class,2015,Automatic,29000,2.1,Diesel,13990
 C Class,2012,Automatic,91000,2.1,Diesel,8990
 C Class,2014,Automatic,76000,2.1,Diesel,12990
 C Class,2016,Automatic,38000,2.1,Diesel,18990
 C Class,2013,Automatic,49000,1.6,Petrol,8990
 C Class,2014,Manual,52000,2.1,Diesel,12990
 C Class,2017,Automatic,18000,2.1,Diesel,20990
 C Class,2017,Automatic,21149,2.1,Diesel,21535
 C Class,2017,Manual,10500,2.1,Diesel,20000
 C Class,2016,Automatic,71991,2.1,Diesel,15910
 C Class,2015,Automatic,31063,2.1,Hybrid,16499
 C Class,2017,Automatic,27040,2.1,Diesel,16267
 C Class,2017,Automatic,14709,2,Petrol,21999
 C Class,2017,Automatic,22000,2.1,Diesel,16950
 C Class,2011,Automatic,68000,2.1,Diesel,9950
 C Class,2014,Automatic,48000,2.1,Diesel,14990
 C Class,2019,Semi-Auto,8510,1.5,Petrol,26999
 C Class,2018,Semi-Auto,11494,1.5,Petrol,22799
 C Class,2018,Automatic,11163,1.5,Petrol,22849
 C Class,2019,Semi-Auto,9839,2,Diesel,31699
